ID,noise,X,Y_Z_1,Y_Z_0,S_inclusion_prob,Z,Z_cond_prob,Y,condition
0419,-0.5135153484079665,0.4020879996425933,0.010878170326494296,-0.11142734876537325,0.6561903679500518,0,0.5,-0.11142734876537325,Control
0420,0.19002634947831673,0.44307917528800494,0.8042042482701165,0.6331055247663216,0.6711457663272923,0,0.5,0.6331055247663216,Control
0425,-0.19257747264667507,1.0055000261283362,2.3322331455056626,0.8129225534816611,0.8426719315521412,1,0.5,2.3322331455056626,Treatment
0426,1.0377880932623598,-0.38623921636909164,1.143029949600634,0.6515488768932681,0.3496597562057751,1,0.5,1.143029949600634,Treatment
0427,0.8637890948516456,-0.5307837715747233,1.1618600333984601,0.3330053232769222,0.29778431354268603,1,0.5,1.1618600333984601,Treatment
0428,2.035578124245928,0.5280016340928801,2.8571503925018713,2.563579758338808,0.7012508991140566,0,0.5,2.563579758338808,Control
0429,0.2177812166775773,0.8864338938484826,2.2325282599285843,1.1042151105260598,0.8123081191295987,0,0.5,1.1042151105260598,Control
0430,-1.4744787083545192,1.538149145401797,4.026401451346937,0.06367043704727782,0.9379939240280304,1,0.5,4.026401451346937,Treatment
0431,0.3556931814089725,0.0024299778863029206,0.3569199799371798,0.35812315929527544,0.5009694199652494,1,0.5,0.3569199799371798,Treatment
0432,-1.2188872438372773,-0.280054566822515,-1.2020534064522417,-1.4989418106597923,0.3897178204276611,1,0.5,-1.2020534064522417,Treatment
0434,0.040559135441119644,-0.4409131020510406,0.20891131153614204,-0.40035396660992095,0.32963795401876683,0,0.5,-0.40035396660992095,Control
0435,-1.1945035265413844,-0.11599075726297838,-1.2255911936319952,-1.3104942838043627,0.45382993349360934,1,0.5,-1.2255911936319952,Treatment
0436,0.40216232643913685,-1.3147062049040295,3.201714034413434,-0.9125438784648926,0.09430433021183196,0,0.5,-0.9125438784648926,Control
0439,-0.9531383881054785,-0.09793091607718618,-0.9829229174966377,-1.0510693041826646,0.4609935752466552,1,0.5,-0.9829229174966377,Treatment
0441,0.4326927186691428,1.6473215512191952,6.683690080501171,2.080014269888338,0.9502540147723155,0,0.5,2.080014269888338,Control
0442,-0.3113935245321904,1.9743822497841423,8.472168136885264,1.662988725251952,0.9758308525889825,0,0.5,1.662988725251952,Control
0444,-0.19392113487968765,0.131099204189658,-0.09399753010653536,-0.06282193069002964,0.5521515846526474,0,0.5,-0.06282193069002964,Control
0445,0.10961429920112174,0.5641314914694009,1.0281687242708035,0.6737457906705226,0.7136676761840367,0,0.5,0.6737457906705226,Control
0447,0.6557678107648697,0.14354792199815203,0.7687537835839208,0.7993157327630217,0.5570712665889319,0,0.5,0.7993157327630217,Control
0448,-0.003244456118419191,0.8913920820549006,2.0316112728093727,0.8881476259364814,0.8136405679862553,0,0.5,0.8881476259364814,Control
0450,0.8778911919607532,0.14074179082972202,0.9878785907475286,1.0186329827904752,0.5559630353216712,0,0.5,1.0186329827904752,Control
0454,-0.2711817052124285,-0.8046855064472836,0.6215130701365723,-1.075867211659712,0.21050059267412397,1,0.5,0.6215130701365723,Treatment
0457,-1.0838174714422402,2.2952102903610894,10.599768227697178,1.2113928189188492,0.9891394621252716,0,0.5,1.2113928189188492,Control
0458,0.07311136896169017,1.6532705861169021,6.366353923858791,1.7263819550785924,0.9508620967681595,0,0.5,1.7263819550785924,Control
0466,0.18023292324112514,1.2375704977653055,3.8621796460019095,1.4178034210064305,0.8920623203658405,0,0.5,1.4178034210064305,Control
0467,-0.6836713979008209,1.707518491253894,6.0013266436740755,1.0238470933530732,0.9561371380781083,0,0.5,1.0238470933530732,Control
0470,-1.1813027296146201,0.2193737893011939,-0.9753661160992939,-0.9619289403134262,0.5868205570663649,1,0.5,-0.9753661160992939,Treatment
0471,-0.07121714344272823,1.3625843046433213,4.3233469833995795,1.291367161200593,0.9134932209275741,0,0.5,1.291367161200593,Control
0475,1.7757838378790192,0.5044885065945904,2.5370453977483947,2.2802723444736097,0.6930409316056445,0,0.5,2.2802723444736097,Control
0477,0.8124978160460444,0.5000562866320655,1.5626385389625779,1.31255410267811,0.6914822775666638,0,0.5,1.31255410267811,Control
0478,-0.7111143578363698,0.3413283412332287,-0.3074401141617006,-0.3697860166031411,0.6335717927965376,1,0.5,-0.3074401141617006,Treatment
0480,0.894948818258681,0.8559664527152359,2.788289180964107,1.7509152709739169,0.8039918321126475,0,0.5,1.7509152709739169,Control
0482,0.9280976898161194,-0.5374522446325066,1.2370813980209057,0.39064544518361277,0.2954776317785467,1,0.5,1.2370813980209057,Treatment
0487,1.7101598772099769,0.9174827625924536,3.8524504978147647,2.6276426398024304,0.8205551392488063,1,0.5,3.8524504978147647,Treatment
0490,-1.4132645381324385,1.3507884180393699,2.9113883715058537,-0.06247612009306858,0.9116183903879057,1,0.5,2.9113883715058537,Treatment
0493,-1.2127624056969706,-0.3876698749353505,-1.1060214792998653,-1.600432280632321,0.3491301759952099,0,0.5,-1.600432280632321,Control
0498,-0.6736966138798091,0.28136659179198775,-0.374679000030537,-0.3923300220878213,0.6107853803178812,1,0.5,-0.374679000030537,Treatment
0500,0.6036276907438841,0.45333175167373085,1.2413129207318958,1.056959442417615,0.6748450637904653,1,0.5,1.2413129207318958,Treatment
0504,1.5620783341850681,-0.09097544228717099,1.5331436752401755,1.4711028918978972,0.4637560521685607,1,0.5,1.5331436752401755,Treatment
0505,0.26158831596680243,-0.8373076374141766,1.2451026566039345,-0.5757193214473741,0.2012098336858083,1,0.5,1.2451026566039345,Treatment
0507,0.4464146876166564,-0.1559712712263051,0.41708312689940313,0.2904434163903513,0.4380278331446043,1,0.5,0.41708312689940313,Treatment
0509,-0.09310488441192648,0.25710554944725866,0.16765441742485637,0.16400066503533217,0.601451353159499,1,0.5,0.16765441742485637,Treatment
0510,-2.6423301956000813,0.4153451566415643,-2.089634418988088,-2.226985038958517,0.6610553756771885,0,0.5,-2.226985038958517,Control
0513,-1.9494129184397353,-0.5119236015349814,-1.6812431715901333,-2.461336519974717,0.30435223973144065,1,0.5,-1.6812431715901333,Treatment
0514,-0.21236961248894154,-0.04787237994768921,-0.23172227293907433,-0.26024199243663076,0.4809089758765102,0,0.5,-0.26024199243663076,Control
0517,-1.0203177468258855,0.4985861902112642,-0.27384827358148756,-0.5217315566146212,0.6909645320610479,1,0.5,-0.27384827358148756,Treatment
0521,-0.2856514540318648,1.3874600905304306,4.258169596862771,1.1018086364985658,0.9173492437086255,1,0.5,4.258169596862771,Treatment
0522,-0.17671011136472764,2.328528454133767,11.831643639123337,2.1518183427690394,0.9900579699258434,0,0.5,2.1518183427690394,Control
0523,0.05847033875436186,0.9559480317013157,2.364117633232259,1.0144183704556775,0.8304507546924194,1,0.5,2.364117633232259,Treatment
0524,1.49882813899043,-0.04563935609631584,1.480174362592045,1.4531887828941144,0.48179885010548595,0,0.5,1.4531887828941144,Control
0526,-0.024436796937289836,0.795890738728021,1.6403927084127905,0.7714539417907311,0.7869522276547146,1,0.5,1.6403927084127905,Treatment
0527,1.859212657329497,1.183763253966381,5.253685167194837,3.042975911295878,0.8817466040377531,0,0.5,3.042975911295878,Control
0528,-0.4407510259870692,-0.66736388498463906,0.11631614148419239,-1.1081149109717083,0.2522698643185028,0,0.5,-1.1081149109717083,Control
0530,0.3031783337089181,0.3508753852570006,0.7248430982959156,0.6540537189659188,0.6371590806857123,0,0.5,0.6540537189659188,Control
0531,0.4608846382647656,0.011044466191565499,0.46665083182746164,0.47192910445633113,0.5044060149536421,0,0.5,0.47192910445633113,Control
0532,0.10428051852972753,1.4127833966212124,4.802586068377474,1.51706391515094,0.9211402892062865,0,0.5,1.51706391515094,Control
0533,1.1198513481494894,0.1326654356013999,1.2213843015568078,1.2525167837508893,0.5527710102119784,1,0.5,1.2213843015568078,Treatment
0534,-0.21534198563939982,0.3407625990080721,0.18727761163010853,0.12542061336867227,0.6333588456512893,0,0.5,0.12542061336867227,Control
0535,-0.17718722796803427,0.455483310804418,0.46548452027688286,0.27829608283638374,0.6756192142500203,0,0.5,0.27829608283638374,Control
0538,-1.244438739216416,0.22900426960337894,-1.0250506934215724,-1.015434469613037,0.5905672011801452,0,0.5,-1.015434469613037,Control
0539,-0.6671326215725564,1.2825277604162195,3.2638861711120413,0.6153951388436631,0.9001712134243086,0,0.5,0.6153951388436631,Control
0543,-0.5852604831808056,1.3687858259673458,3.8462817045410853,0.7835253427865402,0.9144668836083726,1,0.5,3.8462817045410853,Treatment
0548,0.9413029973598986,1.2708579600131298,4.806891886423931,2.2121609573730283,0.8981104076593892,0,0.5,2.2121609573730283,Control
0553,-0.1736158711963337,1.8955864464698993,7.960673304119378,1.7219705752735655,0.9709926245656564,1,0.5,7.960673304119378,Treatment
0555,2.025532970856901,0.12320822675835115,2.1174976185179513,2.1487411976152524,0.5490288944021432,1,0.5,2.1174976185179513,Treatment
0556,0.039198446798117834,0.8190324687806948,1.790343051022465,0.8582309155788126,0.7936160554536409,1,0.5,1.790343051022465,Treatment
0557,1.712976671602249,0.43933266718371056,2.31866939010361,2.1523093387859595,0.669789746383375,0,0.5,2.1523093387859595,Control
0558,0.8336401763978295,1.0417827691651969,3.5251542372394398,1.8754229455630265,0.8512437977074813,1,0.5,3.5251542372394398,Treatment
0560,-1.0142644094291484,0.330891042628182,-0.6298411239319268,-0.6833733668009665,0.6296366059157292,0,0.5,-0.6833733668009665,Control
0564,1.988770915502988,-0.43047463630015814,2.1441504223484156,1.5582962792028299,0.33342520653965246,0,0.5,1.5582962792028299,Control
0565,0.15549444632037318,0.05017864085344702,0.18561955874289512,0.2056730871738202,0.5200099838809754,1,0.5,0.18561955874289512,Treatment
0566,1.860675780585688,-0.9501881265673249,3.191296669041071,0.9104876540183631,0.17100833532130794,0,0.5,0.9104876540183631,Control
0568,1.9885835161732106,-0.5267844387473225,2.2801949866122126,1.461799077425888,0.2991716451925151,0,0.5,1.461799077425888,Control
0570,-1.6827126123312832,0.8114213685546942,0.03980734664040941,-0.8712912437765891,0.7914381340648984,0,0.5,-0.8712912437765891,Control
0573,-0.8609089315179095,0.4425543967899654,-0.24792294488666655,-0.4183545347279441,0.6709559618700787,1,0.5,-0.24792294488666655,Treatment
0575,0.48593791646082035,-0.6637406740582386,1.0351709442302708,-0.1778027575974182,0.2534281509514392,0,0.5,-0.1778027575974182,Control
0576,1.4764308780032118,0.9037080999653058,3.5616615878716713,2.3801389779685174,0.8169248985305504,1,0.5,3.5616615878716713,Treatment
0577,0.32294708520762566,1.3480003110712624,4.631156918039697,1.670947396278888,0.9111708587226337,0,0.5,1.670947396278888,Control
0582,-1.2013903269558743,-0.49939102652536466,-0.9523030454704418,-1.700781353481239,0.30875196980212527,1,0.5,-0.9523030454704418,Treatment
0584,-1.9401956900781256,2.0429656604641435,7.4287045198253345,0.10276997038601787,0.9794720812104996,1,0.5,7.4287045198253345,Treatment
0586,-0.7736324857018186,1.670492520996239,5.6427043002050405,0.8968600352944203,0.9525890210344511,0,0.5,0.8968600352944203,Control
0594,-0.8860004616866566,0.890186053577459,1.1439549850696942,0.004185591890802365,0.8133170040081885,0,0.5,0.004185591890802365,Control
0596,-0.12724936295966904,0.48743585823133684,0.5916559979354391,0.3601864952716678,0.6870252563292951,1,0.5,0.5916559979354391,Treatment
0597,0.4707393234684683,0.28584976613795454,0.7770843841396922,0.7565890896064229,0.6125034051061157,0,0.5,0.7565890896064229,Control
0598,0.7615196583613407,-0.8550801140982608,1.7963036043648,-0.09356045573692007,0.19625339885157586,0,0.5,-0.09356045573692007,Control
0599,-1.008429294386974,-0.07804160989300293,-1.0352691135840921,-1.086470904279977,0.46889747699854095,0,0.5,-1.086470904279977,Control
0600,-0.6953150213336214,1.2680441545703842,3.1545790118318116,0.5727291332367628,0.8976089085801713,1,0.5,3.1545790118318116,Treatment
0602,1.0490504068291358,0.39770132263968566,1.5642337522076892,1.4467517294688215,0.6545748188212221,1,0.5,1.5642337522076892,Treatment
0603,-1.3642737058659218,0.16843917092352548,-1.2233106118013497,-1.1958345349423962,0.5668811028194354,1,0.5,-1.2233106118013497,Treatment
0605,-0.06963190516944802,0.2183336782828207,0.1348741241169748,0.14870177311337268,0.5864154320587109,1,0.5,0.1348741241169748,Treatment
0610,1.6081086536734108,0.02834524077482625,1.6238881794099898,1.636453894448237,0.5113066009198417,1,0.5,1.6238881794099898,Treatment
0611,-0.13506049147439414,-0.1766230613783613,-0.16098061054224602,-0.31168355285275545,0.4299022392543041,1,0.5,-0.16098061054224602,Treatment
0616,0.235981962392174,0.47161037591823696,0.916619843698774,0.707592338310411,0.6813975403818746,0,0.5,0.707592338310411,Control
0618,-0.024355593069566046,0.8258012917589387,1.7524405997513668,0.8014456986893727,0.7955415893919817,0,0.5,0.8014456986893727,Control
0620,0.7420174884487398,-0.40724389720860715,0.8700907234717454,0.3347735912401327,0.34191443182309156,1,0.5,0.8700907234717454,Treatment
0621,-0.5300721150725026,1.0030302680042156,1.983582455994822,0.47295815293171295,0.8420768712636953,1,0.5,1.983582455994822,Treatment
0629,-1.1569851036018266,0.8242143608905496,0.6137807022398822,-0.33277074271127705,0.7950911157193903,1,0.5,0.6137807022398822,Treatment
0630,-0.8726283873488783,0.3172750632569168,-0.5126639241910588,-0.5553533240919615,0.6244825513586965,1,0.5,-0.5126639241910588,Treatment
0632,-0.2909552320448067,0.4813253264094384,0.4130555708462174,0.1903700943646317,0.6848573501496742,0,0.5,0.1903700943646317,Control
0634,0.04873546642989473,0.26894015250401304,0.32786315393966486,0.3176756189339078,0.6060121311792855,1,0.5,0.32786315393966486,Treatment
0635,-1.5479774055686673,0.02151817790899336,-1.5362922526531244,-1.5264592276596738,0.5085838485272554,1,0.5,-1.5362922526531244,Treatment
0636,0.7276133872710249,0.13974143402055056,0.8365394410455399,0.8673548212915754,0.5555678560178996,0,0.5,0.8673548212915754,Control
0640,-1.841056849153039,-0.32614632022149526,-1.7913871648757425,-2.167203169374534,0.37215682643127107,0,0.5,-2.167203169374534,Control
0641,1.3163940403834564,0.37435957579331874,1.7838640122564229,1.690753616176775,0.6459315930868822,1,0.5,1.7838640122564229,Treatment
0643,0.6100918221121742,0.1597162421245692,0.7409684991712469,0.7698080642367433,0.56344769710632,0,0.5,0.7698080642367433,Control
0644,0.8956155155481254,-0.030709615656301217,0.8821468687074903,0.8649058998918241,0.4877505612978624,1,0.5,0.8821468687074903,Treatment
0648,-0.47095818169393655,1.9161249687327224,7.830174094274377,1.4451667870387859,0.9723254045831936,0,0.5,1.4451667870387859,Control
0651,0.11619400933044072,0.30501337571009884,0.45476701590963,0.42120738504053956,0.6198220174526959,1,0.5,0.45476701590963,Treatment
0652,-0.6699142679366336,1.2710112006425776,3.196530276702428,0.601096932705944,0.8981376680169013,1,0.5,3.196530276702428,Treatment
0656,-0.4246851617457078,-0.5970230527729466,-0.01032363704752387,-1.0217082145186545,0.27524599480058015,1,0.5,-0.01032363704752387,Treatment
0657,1.4577510283745019,1.1414795898532786,4.634442131404359,2.5992306182277805,0.8731647996295069,0,0.5,2.5992306182277805,Control
0658,0.18652315494300006,1.5557907070229229,5.805387956572234,1.7423138619659229,0.9401210656766235,1,0.5,5.805387956572234,Treatment
0659,-1.2722840410032663,0.9078070623366862,0.8298468150218048,-0.36447697866658013,0.8180099167778996,0,0.5,-0.36447697866658013,Control
0662,0.8511091999051261,1.6210357487498372,6.917140871729936,2.4721449486549636,0.9474950139557761,1,0.5,6.917140871729936,Treatment
0665,0.3724752316886213,-0.778134541887484,1.1943946913017685,-0.4056593101988627,0.21824485058934248,1,0.5,1.1943946913017685,Treatment
0667,0.6564868655542934,0.11086114505420713,0.7364978250468568,0.7673480106085004,0.544136771313329,1,0.5,0.7364978250468568,Treatment
0670,-1.6686251335010729,1.1800626690122848,1.7065020065978644,-0.48856246448878804,0.881012354639275,0,0.5,-0.48856246448878804,Control
0671,0.33729891667666434,0.3355495771110703,0.7302607426310357,0.6728484937877346,0.6313947235057051,1,0.5,0.7302607426310357,Treatment
0673,2.0678481248316265,-0.8427127048596661,3.0668211782655828,1.2251354199719604,0.1996945699694656,0,0.5,1.2251354199719604,Control
0674,0.6202691406835177,-0.21786822375143616,0.6062681546490113,0.4024009169320815,0.4137658930971448,1,0.5,0.6062681546490113,Treatment
0675,1.2519938257009628,1.4252792101719622,6.027475084683768,2.677273035872925,0.9229617463584949,1,0.5,6.027475084683768,Treatment
0677,-0.48801265939934535,0.017704737131190623,-0.4785333753999809,-0.4703079222681547,0.5070627992216111,1,0.5,-0.4785333753999809,Treatment
0678,-0.8408304132922897,0.39009458742956615,-0.34143554529381975,-0.45073582586272354,0.6517666974821825,1,0.5,-0.34143554529381975,Treatment
0679,-0.3099419565499966,1.3549333508185024,4.039213489179764,1.0449913942685058,0.9122806036319032,1,0.5,4.039213489179764,Treatment
0682,0.23466809659798463,0.851315805746047,2.109803201697091,1.0859839023440316,0.8027030264113085,1,0.5,2.109803201697091,Treatment
0686,-0.17334171907881005,1.4971325034336118,5.058035998312783,1.3237907843548018,0.932820608112117,0,0.5,1.3237907843548018,Control
0688,1.2165837089130496,0.5552132178760173,2.110713752459542,1.771796926789067,0.710625585502945,0,0.5,1.771796926789067,Control
0692,-0.8085297356296495,1.0392701392153496,1.8712701785074095,0.23074040358570014,0.8506604408468331,1,0.5,1.8712701785074095,Treatment
0693,0.04130135906474364,0.1810254123892145,0.19735446512072125,0.22232677145395813,0.5718261853324298,0,0.5,0.22232677145395813,Control
0695,0.0932810168171994,0.5912101693388211,1.0879450301458848,0.6844911861560204,0.722810195095728,0,0.5,0.6844911861560204,Control
0697,-0.704821294718952,0.2545233821595371,-0.4479952995073239,-0.4502979125594149,0.6004543788059713,1,0.5,-0.4479952995073239,Treatment
0702,0.4319765522844553,0.28433961375274824,0.7358443910589536,0.7163161660372035,0.6119249345025309,0,0.5,0.7163161660372035,Control
0703,2.7632142921694696,1.021482606990744,5.360809028434055,3.7846968991602132,0.8464870772872467,1,0.5,5.360809028434055,Treatment
0706,-1.3441086035828254,1.4377040721358132,3.508729430556881,0.09359546855298784,0.9247409813971821,1,0.5,3.508729430556881,Treatment
0709,-0.10051161597835966,0.9804560869988098,2.312304704587081,0.8799444710204501,0.8365694821153048,0,0.5,0.8799444710204501,Control
0711,1.2082110734525937,0.334147224695952,1.5985934213445838,1.5423582981485457,0.6308657670732043,1,0.5,1.5985934213445838,Treatment
0717,0.4069626576931289,0.48935015644666413,1.1305648871452103,0.896312814139793,0.6877030913004765,0,0.5,0.896312814139793,Control
0720,0.816654041508008,-0.139245020941266,0.7858098827512422,0.677409020566742,0.4446282667201406,1,0.5,0.7858098827512422,Treatment
0721,-0.7179029123828359,1.7617787507191984,6.370715195948162,1.0438758383363624,0.9609466568518615,0,0.5,1.0438758383363624,Control
0724,-0.504869899706053,0.31082534859619415,-0.1562324307480647,-0.19404455110985885,0.622033300931353,1,0.5,-0.1562324307480647,Treatment
0726,0.15290420850033953,-0.7922302788427981,1.0120466985096157,-0.6393260703424586,0.21411320823968255,0,0.5,-0.6393260703424586,Control
0729,-0.3983373113640705,0.1454185264715236,-0.2833349524460103,-0.25291878489254693,0.5578097809354928,1,0.5,-0.2833349524460103,Treatment
0731,1.135969005078648,1.077145900653192,3.9950285379931962,2.2131149057318398,0.8592924551604783,0,0.5,2.2131149057318398,Control
0732,-2.6578496342623525,1.0556542506768742,0.09878928502039042,-1.6021953835854783,0.8544368971372732,0,0.5,-1.6021953835854783,Control
0738,-0.47102265236984703,-0.9481327131504758,0.8528222745470797,-1.4191553655203228,0.17153094819191878,1,0.5,0.8528222745470797,Treatment
0742,0.43117949527756794,0.7740176018550666,2.0163947921680383,1.2051970971326345,0.7805398088576008,0,0.5,1.2051970971326345,Control
0745,0.9786733276053672,0.8477639234958924,2.839962629315612,1.8264372511012597,0.8017152708268507,0,0.5,1.8264372511012597,Control
0747,0.5639244026089729,0.5355607469338348,1.4053554033885445,1.0994851495428077,0.7038689182482558,0,0.5,1.0994851495428077,Control
0751,-0.9553943045284384,1.1160236500584053,2.093635095480136,0.16062934552996688,0.867793994313152,0,0.5,0.16062934552996688,Control
0753,0.4686601726204209,0.11734390223284348,0.5548713065193049,0.5860040748532644,0.5467062318165722,0,0.5,0.5860040748532644,Control
0754,1.746103186912892,1.2785455950470235,5.654733661664698,3.0246487819599155,0.8994714405543174,0,0.5,3.0246487819599155,Control
0755,-1.7206215844790647,-0.20285221364603095,-1.7397496501398901,-1.9234737981250956,0.41962527282209333,1,0.5,-1.7397496501398901,Treatment
0757,1.6776311792388667,1.428185050052551,6.471148778652358,3.1058162292914178,0.9233806987496805,0,0.5,3.1058162292914178,Control
0761,-0.3113159726337204,1.062489999980604,2.477699027474149,0.7511740273468834,0.8559933523123067,0,0.5,0.7511740273468834,Control
0765,0.7197898431406619,1.1344399405761392,3.8609177709775198,1.854229783716801,0.871694973355963,0,0.5,1.854229783716801,Control
0766,-0.364257088220119,-1.2424722641856676,2.101981434228366,-1.6067293524057866,0.10703118382642789,0,0.5,-1.6067293524057866,Control
0774,0.09138491025970565,0.8710543376782813,2.044383397475145,0.962439247937987,0.8081377576526323,1,0.5,2.044383397475145,Treatment
0778,-1.2580436296448183,2.216821485460577,9.678962109884749,0.9587778558157587,0.9866823536480539,1,0.5,9.678962109884749,Treatment
0783,1.2055797058711122,1.6650185847160033,7.582662773128479,2.8705982905871155,0.952045475953948,1,0.5,7.582662773128479,Treatment
0785,-0.3656469345217377,1.1881247766789687,3.051696423734645,0.822477842157231,0.8826078728857911,1,0.5,3.051696423734645,Treatment
0786,-0.48297174172418605,-0.26437415380153895,-0.47537143222839595,-0.7473458955257251,0.3957458127517678,1,0.5,-0.47537143222839595,Treatment
0792,1.0965173233072019,0.6256097046525705,2.1920971807444403,1.7221270279597722,0.7342145140910404,0,0.5,1.7221270279597722,Control
0798,0.546866408640025,1.6093113729783308,6.53128828552399,2.156177781618356,0.9462258632526939,0,0.5,2.156177781618356,Control
0799,0.9137614309203324,1.4663323858444568,5.947188955395155,2.380093816764789,0.9287211216696021,1,0.5,5.947188955395155,Treatment
0801,-0.08893418414269792,2.05171485299299,9.355990918337891,1.9627806688502922,0.9799013087938819,0,0.5,1.9627806688502922,Control
0802,0.784923148210951,1.5163057180041923,6.141442068117466,2.301228866215143,0.9352789667660073,1,0.5,6.141442068117466,Treatment
0804,-1.1924316564567405,-0.5446970604851841,-0.871390411296932,-1.7371287169419247,0.2929809434414858,0,0.5,-1.7371287169419247,Control
0806,-1.1596365888462867,0.7350363313415703,0.28843839360864787,-0.4246002575047164,0.7688413160519645,1,0.5,0.28843839360864787,Treatment
0807,0.42068048274347614,1.4925714208107892,5.622505085591147,1.9132519035542654,0.9322252955189665,1,0.5,5.622505085591147,Treatment
0808,0.497536081177127,0.6430767966108659,1.646170012161146,1.140612877787993,0.7399128651268774,0,0.5,1.140612877787993,Control
0811,0.4966392321284233,1.3619559979084659,4.887465511560347,1.8585952300368893,0.9133941139372566,1,0.5,4.887465511560347,Treatment
0812,0.5898163555438691,1.1668761221287982,3.8964541853969523,1.7566924776726673,0.878369799984261,1,0.5,3.8964541853969523,Treatment
0815,-0.2628489383178856,0.7699029935112234,1.3076037972728116,0.5070540551933378,0.7793212809670494,0,0.5,0.5070540551933378,Control
0817,-1.2289757377085597,2.213280119167769,9.674882093681914,0.9843043814592094,0.9865608303048101,1,0.5,9.674882093681914,Treatment
0818,-1.1706006409496217,0.35946837347534977,-0.7324314311539197,-0.8111322674742719,0.6403776334085922,0,0.5,-0.8111322674742719,Control
0819,-0.01175825916158962,0.9838401791847343,2.416044826787278,0.9720819200231448,0.8374029498028952,1,0.5,2.416044826787278,Treatment
0821,-0.968698856075624,-0.259224412412768,-0.9639164703005183,-1.227923268488392,0.397731048164341,1,0.5,-0.9639164703005183,Treatment
0822,0.17432152844646942,0.9737748708346018,2.5576839620016614,1.148096399281071,0.8349158335728788,0,0.5,1.148096399281071,Control
0827,-1.5490335230838912,0.5325547324734413,-0.7155270706874532,-1.0164787906104498,0.7028290776142933,0,0.5,-1.0164787906104498,Control
0830,-0.6920038129123021,1.4298010301354425,4.1115586737081635,0.7377972172231404,0.9236129333200198,1,0.5,4.1115586737081635,Treatment
0833,0.9814865035693399,2.6268245612591525,16.095313335467594,3.6083110648284924,0.9956907121652784,1,0.5,16.095313335467594,Treatment
0834,1.8055632056188113,1.2909963452739168,5.78440450527699,3.096559550892728,0.9016475275911437,0,0.5,3.096559550892728,Control
0836,-0.9954319019624461,-0.34168433801420195,-0.93277769728114035,-1.337116239976648,0.3662942299733832,0,0.5,-1.337116239976648,Control
0839,-0.41491865642624887,1.1219666141369893,2.663682817118285,0.7070479577107405,0.8690616823487987,1,0.5,2.663682817118285,Treatment
0842,-0.5218117063424466,1.2521191559743623,3.239852633160633,0.7303074496319157,0.8947367757440561,1,0.5,3.239852633160633,Treatment
0843,-1.2936109341477033,0.5662847530680065,-0.36911171449911384,-0.7273261810796968,0.7143998882786965,1,0.5,-0.36911171449911384,Treatment
0844,0.04968314408366599,0.6973846792163054,1.3710662653030772,0.7470678232999715,0.7572189565257683,1,0.5,1.3710662653030772,Treatment
0846,0.7593007458799932,-0.3993781646701978,0.8786175003755656,0.35992258120979537,0.3448072902419069,0,0.5,0.35992258120979537,Control
0847,0.3561884160176268,0.2058817164067445,0.5439038365221733,0.5620701324243713,0.581558346152698,1,0.5,0.5439038365221733,Treatment
0850,1.4393030963229216,0.44610942865414843,2.060385055318257,1.8854125249770701,0.6722408988139845,1,0.5,2.060385055318257,Treatment
0851,1.0575979354394,0.39404840767628607,1.5651704344619763,1.451646343115686,0.6532273498286176,0,0.5,1.451646343115686,Control
0852,-1.0937595634201132,0.7699520224118381,0.47686868141796523,-0.323807541008275,0.7793358234935007,1,0.5,0.47686868141796523,Treatment
0853,0.4883551904010354,0.6578489422096133,1.6828101230384565,1.1462041326106487,0.7446823991093976,1,0.5,1.6828101230384565,Treatment
0854,-1.1365036708107017,-0.22441503000897806,-1.1479869744273297,-1.3609187008196797,0.4112171883312955,1,0.5,-1.1479869744273297,Treatment
0856,1.6685189195791201,-0.49354867570228994,1.9089251723029435,1.1749702438768301,0.3108124776749944,0,0.5,1.1749702438768301,Control
0857,-1.3036003659651392,0.9025920880812817,0.777040633009358,-0.4010082778838575,0.8166287863997934,0,0.5,-0.4010082778838575,Control
0862,-1.1940066530079927,1.3933341641396972,3.3854206149795933,0.19932751113170455,0.9182406179521224,0,0.5,0.19932751113170455,Control
0863,-0.6913330629723019,0.11931306540700766,-0.6032053151151643,-0.5720199975652942,0.5474863336284752,1,0.5,-0.6032053151151643,Treatment
0866,1.0706579958042692,0.3711927651310954,1.531822516141154,1.4418507609353646,0.6447530193008563,0,0.5,1.4418507609353646,Control
0870,-1.4094161129125597,0.9728550410141832,0.969905269247948,-0.43656107189837656,0.8346873237636161,0,0.5,-0.43656107189837656,Control
0871,0.5557729079065671,0.7144441148721171,1.9338557518934314,1.2702170227786842,0.762523699265286,1,0.5,1.9338557518934314,Treatment
0872,0.8614960429176197,1.4681184525480673,5.906298850615916,2.329614495465687,0.9289639749589407,1,0.5,5.906298850615916,Treatment
0873,1.9130183820448685,0.9689023039280055,4.275012883122866,2.881920685972874,0.8337030320773691,0,0.5,2.881920685972874,Control
0874,0.5116266001056176,0.4464604131647895,1.1335106077345616,0.9580870132704071,0.6723676490419018,1,0.5,1.1335106077345616,Treatment
0875,1.1676362687051647,0.9160181117850719,3.3038236868342774,2.0836543804902368,0.820171302278174,1,0.5,3.3038236868342774,Treatment
0876,0.07265674469454177,0.20119609085563175,0.2542145240735329,0.27385283555017353,0.5797273759786148,0,0.5,0.27385283555017353,Control
0877,0.7375572875399883,1.118567225918382,3.799226178296669,1.8561245134583704,0.8683375940372452,0,0.5,1.8561245134583704,Control
